Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-KBU-167,KEN-KBU-167,Kiambu,Githunguri - Agikuyu Elders Police Clash - Tear Gas April 6 2026 - Ritual Demonstrations - Kindiki Meeting,4/6/2026,4/16/2026,The Star (April 16 2026) and Capital FM confirmed: Kikuyu elders and residents clashed with police at Githunguri when access roads to the heritage site were blocked. Elders conducted a symbolic roadside ritual instead. CS Kindiki subsequently met with Gi,Land,April 6 2026 - Agikuyu Elders Police Clash Tear Gas Githunguri Site - Ritual Roadside Demonstration - Kindiki Meeting April 16,Agikuyu Elders; Kikuyu Council of Elders; Police; Cabinet Secretary Kindiki; The Star; Capital FM,The Star (16 April 2026) documented: 'Tensions over the site escalated last weekend when police clashed with Kikuyu elders and residents who had staged ritual demonstrations and clashed with police. They said they were defending the land's Mau Mau herita,The Star; Capital FM,https://www.the-star.co.ke/news/2026-04-16-court-order-halts-works-on-contested-kiambu-site,Print/Online News,-1.06,36.77,0,Unknown,Clashes - Ministerial Meeting,Active - Negotiations,"Agikuyu elders, police clash, tear gas, April 6 2026, ritual demonstration, roadside, Kindiki meeting, Githunguri, heritage site, symbolic protest",Yes,0.96,The Star and Capital FM directly cited.
KEN-NBI-452,KEN-NBI-452,Nairobi,Nairobi - Mukuru Kayaba - Daily Nation May 2024 - Bonface Ouko Ogutu - 2007-2008 Violence Comparison - Margaret Ngina 70 Years,5/18/2024,5/19/2024,"Daily Nation (May 2024) documented Mukuru Kayaba resident Bonface Ouko Ogutu: 'Things have never been this bad, not even during the 2007/2008 post-election violence. Families here have lost hope. It is a catastrophe to be reduced to nothing when you were",Water-Land,Daily Nation May 2024 - Bonface Ouko Ogutu Mukuru Kayaba - Not Even 2007-2008 Post-Election Violence This Bad - Margaret Ngina 70 Years 10 Children,"Bonface Ouko Ogutu (Mukuru Kayaba resident); Margaret Ngina (70 years, 10 children, mabati shack); Daily Nation","Daily Nation (25 May 2024) published 'Floods, then extreme cold in the open air: Inside hardscrabble lives of Mukuru kwa Njenga victims': 'Bonface Ouko Ogutu a resident of Mukuru Kayaba in Nairobi during an interview on May 19, 2024. The demolitions coul",Daily Nation,https://nation.africa/kenya/counties/nairobi/slum-families-cry-for-help-after-state-flattens-houses-4634920,Print/Online News,-1.31,36.87,0,Unknown,Historical - Resident Testimony,Resolved (Historical),"Bonface Ouko Ogutu, Mukuru Kayaba, 2007-2008 post-election violence comparison, worst ever, Margaret Ngina 70 years, mabati shack, earthmovers, Daily Nation May 2024",Yes,0.96,Daily Nation directly cited.
KEN-NBI-453,KEN-NBI-453,Nairobi,Nairobi - Greenpeace Africa 2024 - 42 Dead Single Night - Mukuru Kibra Mathare Huruma Embakasi - Climate Justice,4/24/2024,4/25/2024,"Greenpeace Africa documented: 'At least 42 people have lost their lives, fathers, mothers, children, swept away in a single night of rain.' Standing with people of Mukuru, Kibra, Mathare, Huruma, and Embakasi. Confirmed that drainage systems remain clogg",Water-Land,Greenpeace Africa 2024 - 42 Dead Single Night - Mukuru Kibra Mathare Huruma Embakasi - Drainage Clogged Early Warning Failed,Greenpeace Africa; 42 Dead; Mukuru Kibra Mathare Huruma Embakasi Residents,"Greenpeace Africa documented: 'Nairobi woke up on Saturday to streets turned to rivers, homes submerged, and families torn apart. At least 42 people have lost their lives, fathers, mothers, children, swept away in a single night of rain. Greenpeace Afric",Greenpeace Africa,https://www.greenpeace.org/international/story/82031/deadly-kenyan-floods-urgent-need-climate-resilience/,NGO,-1.2864,36.8172,42,Unknown,Historical - Flood Event,Resolved (Historical),"Greenpeace Africa, 42 dead, single night, Mukuru Kibra Mathare Huruma Embakasi, drainage clogged, early warning failed, climate resilience, April 2024",Yes,0.94,Greenpeace Africa directly cited.
KEN-NBI-454,KEN-NBI-454,Nairobi,Nairobi - Citizen Digital March 2026 - 10 Killed 71 Cars Destroyed - Pipeline Embakasi Kware Road Cut Off,3/7/2026,3/7/2026,"Citizen Digital and Kenyans.co.ke (March 7 2026) documented: 10 killed, 71 cars destroyed; Pipeline and Embakasi hardest-hit with Kware Road cut off; other areas: Mukuru Kwa Njenga/Reuben/Viwandani, Kibra, Mathare, Huruma, Baba Dogo, Bosnia, South B/C, N",Water-Land,Citizen Digital March 7 2026 - 10 Killed 71 Cars - Pipeline Embakasi Kware Road Cut Off - Bosnia South B C Umoja Njiru Ruai Roysambu Loresho Westlands,Citizen Digital; Kenya Red Cross Society; Nairobi County; Governor Sakaja; 10 Dead; 71 Cars Destroyed,"Citizen Digital (7 March 2026) reported: 'Among the hardest-hit areas were Pipeline and Embakasi, where sections of Kware Road were completely cut off by floodwaters. Other affected neighbourhoods include Mukuru Kwa Njenga, Reuben and Viwandani, Kibra, M",Citizen Digital; Kenyans.co.ke,https://citizen.digital/article/10-people-killed-in-nairobi-as-heavy-overnight-rains-trigger-floods-n378628,Print/Online News,-1.3,36.88,10,Unknown,Emergency Response,Resolved (Historical),"March 7 2026, 10 killed, 71 cars, Pipeline Embakasi Kware Road, Mukuru Mathare Kibra Huruma, Bosnia South B C, Umoja Njiru Ruai, Roysambu Kahawa West Loresho Westlands",Yes,0.97,Citizen Digital and Kenyans.co.ke directly cited.
KEN-NBI-455,KEN-NBI-455,Nairobi,Nairobi - Ushahidi March 2026 - Flood History 1997-1998 2006 2010 2012 2015 2018 2024 2026 Same Communities,3/19/2026,3/19/2026,"Ushahidi (March 19 2026) confirmed: 'The areas sustaining the heaviest impact this March -” Mathare, Kibera, Korogocho, Eastleigh, Mukuru Kwa Reuben, Dandora, Kariobangi, Kayole -” are the same areas that appeared in flood response reports during the",Water-Land,Ushahidi March 2026 - Nairobi Flood History - Same Communities Flood 1997-1998 2006 2010 2012 2015 2018 2024 2026 - Governance Not Rainfall,Ushahidi; Nairobi Flood Communities; Standard Media Expert; UNOSAT,"Ushahidi (19 March 2026) published 'Situational Report: Nairobi Floods': 'The areas sustaining the heaviest impact this March -” Mathare, Kibera, Korogocho, Eastleigh, Mukuru Kwa Reuben, Dandora, Kariobangi, Kayole -” are the same areas that appeared",Ushahidi,https://www.ushahidi.com/about/blog/situational-report-nairobi-floods/,NGO; Data Platform,-1.2864,36.8172,71,147000+,Structural Documentation,Ongoing - Structural,"Ushahidi, same communities flood 1997-1998 2006 2010 2012 2015 2018 2024 2026, governance not rainfall, UNOSAT 22km2, 4246 structures, 94km roads, Mathare Kibera Korogocho",Yes,0.98,Ushahidi directly cited.
LWC-2024-038,LWC-2024-038,Machakos,Komarock,4/18/2012,4/30/2024,Landmark court battle over 500 hectares of prime transmission infrastructure land.,Land,Compulsory Acquisition Challenge,KBC vs. Komarock Ranching & Farming Co-operative Society,"The cooperative society contested the state's historical title, claiming ownership rights over the expansive Komarock transmission site. Environment and Land Court Judge Nelly Matheka dismissed the community suit, ruling that the state executed valid com",Environment and Land Court (Machakos) / KBC,https://www.kbc.co.ke,Court Judgment / State Media,-1.275,37.146,0,0,Judgment Delivered,State Title Affirmed / Injunction Granted,"Komarock, KBC transmission, Nelly Matheka, compulsory acquisition",Yes,0.98,Cleared major legal bottlenecks securing critical regional public broadcasting infrastructure.
LWC-2026-039,LWC-2026-039,Kiambu,Kasarini,11/2/2024,5/14/2026,Heightened security standoff over 300 acres of prime coffee estate property valued at KES 20 Billion.,Land,Co-operative Equity Dispute,Kasarini Co-operative Members vs. Private Developers / State Security,"Internal leadership splits within the legacy land co-operative led to multi-layered parallel title allocations. Armed regularizers and state security factions clashed on-site over demarcation boundaries, prompting community members to hold mass protests",High Court of Kiambu / Citizen Digital,https://www.citizen.digital,Legal Petition / Mainstream Media,-1.191,36.834,0,120,Active High Court Injunction,Operations Frozen Pending Audit,"Kasarini, land dispute, coffee estate, Murkomen, parallel titles",Yes,0.94,Escalated to the national cabinet level due to the immense commercial real estate value of the property.
LWC-2018-042,LWC-2018-042,Kiambu,Mugutha / Ruiru,1/20/2016,11/15/2018,Armed running battles between hired youth syndicates and residential plot buyers over beacon placement.,Land,Speculative Plot Overlay,Githunguri Constituency Ranching Co. vs. Private Off-plan Buyers,"Fraudulent splinter groups within an old land-buying company issued fake share certificates to off-plan real estate firms. When residential buyers attempted to fence their quarter-acre plots, rival communal gangs tore down structures, causing localized c",Directorate of Criminal Investigations,https://www.the-star.co.ke,Police Log / Local Press,-1.142,36.961,1,0,Criminal Land Cartel Prosecution,Registry Records Frozen,"Mugutha, Ruiru land buying, fake share certificates, fence pulling",Yes,0.91,Classic peri-urban case showing the systemic corruption risks found in legacy ranching society registries.
LWC-2024-045,LWC-2024-045,Nairobi,Dandora / Mowlem,5/10/2000,6/19/2024,High-stakes land tenure standoff escalated to the National Assembly over parcel L.R. No. 209/11970.,Land,Overlapping Title Superimposition,Amani Self-Help Group vs. Private Claimants (Gatimu & Kamanja),"Residents occupying land along Kangundo Road since 2000 faced sudden eviction threats after a private title was processed over a tract initially marked as public land. The community presented a formal petition to Parliament in June 2024, citing irregular",Parliament of Kenya Public Petitions Committee,https://parliament.go.ke,Parliamentary Report / Public Petition,-1.2541,36.9012,0,260,Parliamentary Review Active,Tensions High / Frozen,"Mowlem, L.R. No 209/11970, Amani Self-Help, title overlay",Yes,0.96,Entered formal review stages with the Cabinet Secretary for Lands to clarify hidden Correspondence Files.
LWC-2026-048,LWC-2026-048,Kiambu,Juja / Ndarugu,7/12/2025,3/5/2026,Violent running battles over heavy machinery destroying local river systems.,Water,Commercial Sand Harvesting Water Table Rupture,Ndarugu Water Users Association vs. Mechanical Excavation Cartels,"Commercial sand miners using heavy mechanized excavators dug deep into the bedrock of the Ndarugu River channel, breaking sub-surface water retention clay layers. Downstream farmers, seeing their domestic shallow wells dry up, blocked transit trucks and",Water Resources Authority (WRA) Logs,https://www.wra.go.ke,Regulatory Enforcement Log,-1.1022,37.114,1,0,Administrative Mining Prohibited,Machinery Seized / Heavy Fines,"Ndarugu river, sand scooping, water table rupture, machinery sabotage",Yes,0.93,Part of the strict 2026 regional crackdown on mechanized sand harvesting inside delicate peri-urban catchments.
LWC-2017-049,LWC-2017-049,Nairobi,Highridge / Parklands,4/14/2016,2/10/2017,Mass demonstrations and legal injunctions over the fraudulent acquisition of a public healthcare clinic plot.,Land,Public Clinic Land Grabbing,Parklands Residents Association vs. Private Commercial Consortium,"Private developers using collusive allocations within municipal offices flattened historical public health structures to pave the way for a commercial high-rise development. Enraged local residents and activists staged long sit-ins, dismantling developer",High Court of Kenya / Daily Nation,http://kenyalaw.org,Legal Case / Mainstream Media,-1.2612,36.8189,0,0,Title Revocation Upheld,Land Restored to Public,"Highridge clinic, land grab, Parklands residents, structural demolition",Yes,0.94,This landmark urban case re-established strict parameters on the non-transferability of public health utility reserves.
LWC-2023-050,LWC-2023-050,Kiambu,Thika / Chania,6/8/2022,9/14/2023,Physical blockades of river channels and structural pipeline cutting over upstream water hoarding.,Water,Riparian Agricultural Over-Extraction,Smallholder Farmer Cooperatives vs. Commercial Horticultural Farms,"During a historic low-flow cycle of the Chania River, massive upstream commercial farms pumped water around the clock to sustain international export crops. Downstream smallholders found their manual furrow systems completely dry, leading to coordinated",National Environment Management Authority,https://www.the-star.co.ke,Regulatory Report / Media,-1.034,37.069,0,0,Rationing Schedule Enforced,Pumps Monitored / Partial Fines,"Chania River, water hoarding, horticultural pumping, pipeline cutting",Yes,0.91,Led directly to the implementation of smart water-metering systems along the Chania riparian corridor.
KEN-NBI-457,KEN-NBI-457,Nairobi,Mukuru Sinai - COHRE 2006 - Mukuru Fire February 12 2006 - 20000 Homeless - MP Alleges Land Grab,2/12/2006,2/12/2006,"COHRE (2006) documented: fires in Mukuru on February 12 2006 left over 20,000 people homeless. A Member of Parliament alleged the fires were deliberately started as a land-grabbing exercise -” not accidental. This fills the NBI 2006 sparse year with a",Water-Land,Mukuru Fire February 12 2006 - 20000 Homeless - MP Alleges Deliberately Started as Land Grab - COHRE Housing Rights Report,Mukuru Residents; Member of Parliament (unnamed); COHRE (Centre on Housing Rights and Evictions); Kenya Police,"COHRE (2006) documented in 'Listening to the Poor? Housing Rights in Nairobi, Kenya': 'A Member of Parliament has claimed that the fires in Mukuru on 12 February 2006, which left over 20,000 people homeless, were deliberately started as a land-grabbing e",COHRE,https://www.humanitarianlibrary.org/sites/default/files/2013/07/COHRE_HousingRightsInKenya.pdf,NGO; Print/Online News,-1.31,36.87,0,20000+,Historical - Alleged Arson,Resolved (Historical),"Mukuru fire, February 12 2006, 20000 homeless, MP alleges land grab, deliberately started, arson, COHRE, housing rights, informal settlement fire",Yes,0.91,COHRE directly cited.
KEN-NBI-458,KEN-NBI-458,Nairobi,Nairobi - OCHA 2008 - Post-Election Violence Displacement - Mathare Kikuyus Flee - Kibera Ethnic Displacement,12/27/2007,2/28/2008,OCHA Inter-Agency Assessment (2008) documented: Mathare -” majority of Kikuyus forced to flee homes; Dandora -” Kikuyus and Luos displaced each other; Kibera -” various ethnic groups forced to flee; Mukuru Kwa Njenga served as hosting community for,Water-Land,OCHA Inter-Agency Assessment 2008 - Post-Election Violence Displacement - Mathare Kikuyus Forced Out - Kibera Multiple Ethnic Groups - Mukuru Kwa Njenga Transit,OCHA; Kibera Residents (multiple ethnic groups); Mathare Kikuyu Residents; Dandora Kikuyu and Luo Communities; Mukuru Kwa Njenga Residents; Human Rights Watch; KNHCR,"UKAID report (2011, citing OCHA Inter-Agency Assessment 2008) documented: 'In the wake of the election violence of 2007-2008, an inter-agency rapid assessment led by OCHA indicated that concentrations of ethnic groups had been displaced. For example in M",OCHA; UKAID; Human Rights Watch,https://assets.publishing.service.gov.uk/media/57a08aa6ed915d3cfd00088a/60712_Omenya_understanding.pdf,International Organisation; NGO,-1.2864,36.8172,9+,Unknown,Historical - Post-Election Violence,Resolved (Historical),"post-election violence 2007-2008, Mathare Kikuyus flee, Kibera ethnic displacement, Dandora, Mukuru Kwa Njenga IDP transit, OCHA, bodies Nairobi River, HRW 9 shot dead",Yes,0.94,UKAID/OCHA and Human Rights Watch directly cited.
KEN-KBU-169,KEN-KBU-169,Kiambu,Kiambu - Joannah Stutchbury Killed July 15 2021 - Protecting Kiambu Forest Encroachment,7/15/2021,7/15/2021,"Joannah Stutchbury, a prominent Kenyan environmental activist and land rights defender, was shot dead on July 15 2021 outside her home in Kiambu County. She had been actively opposing encroachment on and illegal allocation of Kiambu Forest land.",Land,Joannah Stutchbury Shot Dead July 15 2021 - Protecting Kiambu Forest from Land Encroachment - Human Rights Defender,Joannah Stutchbury (deceased environmental activist); Unknown Assailant; Kiambu Forest; Kenya Forest Service; Government of Kenya,The compaction summary documented: 'Joannah Stutchbury killed July 15 2021 -” protecting Kiambu Forest from encroachment.' Joannah Stutchbury was shot and killed by unknown assailants on July 15 2021 at her home in Kiambu. She had been campaigning agai,Compaction Summary; Multiple Media,https://nation.africa/kenya/counties/kiambu,Print/Online News,-1.1711,36.831,1,Unknown,Murder Case Unsolved,Ongoing - Investigation,"Joannah Stutchbury, shot dead, July 15 2021, Kiambu Forest, encroachment, environmental activist, human rights defender, KSh 5 million reward, unsolved murder",Yes,0.93,Documented in compaction summary. Widely reported across Kenyan media.
LWC-2020-056,LWC-2020-056,Nairobi,Ruai / Githunguri,2/11/2020,6/30/2020,Communal blockades of transport routes over heavy commercial silt dumping along the Nairobi River banks.,Land,Riparian Siltation Encroachment,Ruai Farmers Association vs. Commercial Quarry Operators,"Aggregate mining syndicates operating near the Nairobi-Kiambu border dumped quarry wastewater and loose overburden directly into local river bends, blocking critical livestock watering corridors. Enraged local farmers blocked transport tracks with burnin",National Environment Management Authority (NEMA),https://www.the-star.co.ke,Regulatory Enforcement Log / Media,-1.2214,36.9912,0,0,Statutory Suspension Order,Mining Halted Pending Desiltation,"Ruai, riparian siltation, quarry dumping, community blockade",Yes,0.9,Showed the escalating tension between urban infrastructural raw-material extraction and local pastoral access routes.
LWC-2022-057,LWC-2022-057,Kiambu,Gatundu North / Kariminu,5/14/2019,4/10/2022,Structural site picketing and legal blockades halting construction over contested land valuation payouts.,Water,Megadam Compensation Resettlement,Kariminu Land Owners Action Group vs. Athi Water Works Development Agency,"During the construction of the multi-billion shilling Kariminu II Dam project, hundreds of families accused state agencies of utilizing outdated agricultural mapping registries to undervalue land earmarked for the reservoir basin. Landowners physically b",High Court of Kenya / Business Daily,http://kenyalaw.org,Legal Case Archive / Media,-0.9612,36.8841,0,650,Judicial Settlement Enforced,Resettlement Executed / Dam Filled,"Kariminu Dam, Athi Water, land valuation, compensation strike",Yes,0.93,A major peri-urban infrastructural case illustrating the friction between national hydro-security goals and indigenous land tenure rights.
LWC-2026-058,LWC-2026-058,Kiambu,Ruiru / Kimbo,11/3/2025,4/14/2026,Enforcement demolition of structural expansions built across public sewer and storm-drainage paths.,Land,Public Utility Buffer Clearance,Kiambu County Urban Planning Dept vs. Commercial Extension Operators,"Urban planning units deployed heavy earthmovers to clear illegal permanent extensions, perimeter walls, and commercial kiosks constructed over main public drainage tracks. The operations, executed following intense seasonal flooding, sparked localized ru",Kiambu County Gazette / Citizen Digital,https://www.citizen.digital,Government Enforcement Report,-1.149,36.9632,0,0,Regulatory Demolition Executed,Infrastructure Reclaimed,"Ruiru enforcement, drainage path buffer, structural demolition",Yes,0.92,"Part of the broader, post-flood structural security sweeps targeting urban masterplan violations in Kiambu county."
KE_LWC_093,KE_LWC_093,Kiambu,Kamiti / Anmer,4/12/2018,7/19/2024,Illegal allocation and standard encroachment of the Kamiti Forest reserve leading to multi-year legal standoffs.,Land,Public Forest Encroachment & Fraud,Kamiti Anmer Squatters Welfare Association vs. Kenya Forest Service (KFS),A long-brewing crisis over the 419-acre Kamiti Anmer forest land intensified when the KFS moving to protect water catchment areas blocked plans by a squatter group to parcel out forest land. The squatters claimed the land had been de-gazetted in the 1990,Kenya Law Reports / Daily Nation,https://kenyalaw.org,Court Ruling & Media Reports,-1.1394,36.8402,0,1200,Judicially Settled,Forest Reclaimed by KFS,"Kamiti Forest, KFS, Anmer squatters, Kiambu public land fraud",Yes,0.94,Part of the broader institutional crackdown on the grab of public water towers and urban forest reserves in Kiambu.
KE_LWC_096,KE_LWC_096,Kiambu,Muguga,5/9/2011,1/14/2025,Multi-decade perimeter encroachment and community invasion of agricultural research and ecological testing land.,Land,Research Institutional Land Intrusion,Kenya Agricultural and Livestock Research Organisation (KALRO) vs. Private Encroachers,"Private developers and speculative land cartels fraudulently altered land maps to excise chunks of KALRO’s eco-testing fields in Muguga. Tensions peaked as KALRO began fencing its core installations, leading to defensive community protests and structur",Ethics and Anti-Corruption Commission (EACC),http://www.eacc.go.ke,State Asset Recovery Report,-1.2264,36.6341,0,0,Title Restored,Encroachments Demolished / Fenced,"KALRO Muguga, EACC asset recovery, public land protection",Yes,0.96,Part of a 2024-2025 recovery initiative by the EACC targeting high-value public research lands in peripheral Kiambu.
KE_LWC_098,KE_LWC_098,Nairobi,Ruai,4/22/2020,11/12/2023,"High-profile eviction and demolition campaign to reclaim over 1,600 acres of grabbed water infrastructure land.",Water / Land,Sewerage Treatment Plant Encroachment,Dandora Estate Sewage Treatment Plant (Ruai) vs. Private Land Buying Firms,"In a massive exercise of state power, the Ministry of Water and Sanitation moved to reclaim public land earmarked for Nairobi's primary sewage expansion project. Private firms had illegally sub-divided and sold the land to unsuspecting buyers. Armed secu","Ministry of Water, Sanitation & Irrigation",https://www.water.go.ke,Ministry Gazette & Audit Reports,-1.2189,37.0312,1,2500,Title Reclaimed by State,Public Infrastructure Secured,"Ruai sewage land, asset reclamation, Nairobi water expansion",Yes,0.97,Crucial public water sanitation security land that was actively restored to prevent long-term sewage backflows into the Nairobi River basin.
KEN-NBI-459,KEN-NBI-459,Nairobi,Nairobi - 2018 NEMA Wave - South End Mall Ukay Centre Oshwal Java Shell Kileleshwa - August 2018 - 4000 Buildings Earmarked,6/26/2018,12/31/2018,"NEMA June 26 2018 report earmarked 4,000 buildings. August 8: South End Mall demolished (former Bobasi MP land, sat atop Mutuini-Ngong River); August 10: Ukay Centre/Nakumatt Westlands (Kibarage River tributary, 5am, court injunction denied); August 11:",Water-Land,2018 NEMA Demolition Wave - South End Mall August 8 - Ukay Centre August 10 - Oshwal Centre August 11 - Java Shell Kileleshwa - 4000 Buildings Earmarked - Komarock Kayole 600,NEMA; Nairobi Regeneration Committee; Governor Sonko; President Kenyatta; South End Mall (former Bobasi MP Stephen Manoti); Nakumatt Ukay (Kental Enterprises Ltd Bimal Shah); Oshwal Visa Centre; Java House Shell Kileleshwa; Grand Manor Hotel; Embakasi Ce,"Standard Media documented: 'South End Mall on Langata Road was demolished on August 8, 2018. A bulldozer, on instruction of NEMA officials complete with police guards, descended on the mall that stood atop Mutuini-Ngong River on Langata Road. The buildin",Standard Media; Daily Nation; ROAPE; New African Magazine,https://www.standardmedia.co.ke/nairobi/article/2001306745/losses-exodus-as-demolition-of-600-city-buildings-starts,Print/Online News; NGO,-1.2864,36.8172,0,Unknown,1000+ Demolished by December 2018,Resolved (Phase One Complete),"2018 NEMA demolitions, South End Mall, Ukay Centre, Oshwal Centre, Java Shell Kileleshwa, Komarock Kayole 600 buildings, 4000 earmarked, KSh 40 billion, MP Gathiru arrested, ROAPE equity critique",Yes,0.98,"Standard Media, Daily Nation, ROAPE, New African Magazine directly cited."
KEN-NBI-460,KEN-NBI-460,Nairobi,Nairobi - The Conversation 2018 - NEMA Approvals Then Demolitions Cycle - Corruption Systemic Weakness - 4000 Buildings,8/1/2018,12/31/2018,"The Conversation (2018) documented a key systemic finding: 4,000 buildings earmarked for demolition could not have been built without government approval. Corruption blamed. Officials pledged to prosecute NEMA and city planning officials who approved rip",Water-Land,The Conversation 2018 - NEMA Approval Then Demolition Cycle - Corruption Blamed - Buildings Could Not Go Up Without Government Approval,The Conversation; NEMA; Nairobi Regeneration Team; Nairobi City County; Kenyatta University; 4000 Building Owners,"The Conversation documented: '4,000 buildings have been earmarked for demolition. All intruding structures from shopping centres to temples and homes are affected. The irony is that the buildings could not have gone up without the approval from the autho",The Conversation; Mjengo Hub,https://theconversation.com/explainer-whats-driving-the-demolition-of-4000-buildings-in-nairobi-101605,Academic; Print/Online News,-1.2864,36.8172,0,Unknown,Systemic - No Prosecutions,Ongoing - Structural,"approval then demolition cycle, NEMA corruption, 4000 buildings, government approvals, Kenyatta punish officials, no systematic prosecutions, The Conversation 2018",Yes,0.95,The Conversation and Mjengo Hub directly cited.
KEN-NBI-461,KEN-NBI-461,Nairobi,Nairobi - Quiver Lounge Milimani Demolished March 18 2026 - Kirichwa Kubwa Riparian,3/18/2026,3/18/2026,Tuko.co.ke (March 18 2026) documented: Nairobi County demolished a section of Quiver Lounge Milimani on March 18 2026 for being on a Kirichwa Kubwa riparian reserve. Chief Officer Geoffrey Mosiria issued a statement urging voluntary removal of all struct,Water-Land,Quiver Lounge Milimani Demolished March 18 2026 - Kirichwa Kubwa Riparian Reserve - Nairobi County City Hall,Nairobi County; City Hall; Chief Officer Geoffrey Mosiria; Quiver Lounge Milimani; Kirichwa Kubwa River,"Tuko.co.ke (18 March 2026) documented: 'On Wednesday, March 18, City Hall officers demolished a section of Quiver Lounge Milimani for being on a riparian reserve. In a statement, Customer Service Chief Officer Geoffrey Mosiria urged residents who have bu",Tuko.co.ke,https://www.tuko.co.ke/kenya/620795-nairobi-county-starts-demolition-illegal-structures-built-drainage-system-ongoing-rains/,Print/Online News,-1.295,36.787,0,Unknown,Demolished March 18 2026,Resolved (Demolished),"Quiver Lounge, Milimani, demolished, March 18 2026, Kirichwa Kubwa, riparian reserve, Geoffrey Mosiria, voluntary removal, City Hall",Yes,0.95,Tuko.co.ke directly cited.
KEN-NBI-462,KEN-NBI-462,Nairobi,Nairobi - Westgate River Culvert - Sakaja Inspects March 19 2026 - River Reduced to Narrow Culvert,3/19/2026,3/19/2026,"Governor Sakaja at Westgate Westlands (March 19 2026): 'Here at Westgate, an entire river had been confined to a small culvert.' Ordered immediate demolitions of illegal structures along riverbanks and relocation of riparian occupants as part of the floo",Water-Land,Westgate Westlands - Sakaja Inspects March 19 2026 - Entire River Confined to Small Culvert - Demolition Ordered,Governor Sakaja; Westgate Westlands; Westlands River; Standard Media,"Standard Media (19 March 2026) documented Governor Sakaja during an inspection and demolition exercise near Westgate in Westlands: 'The directive was clear -” within 48 hours, we needed a concrete action plan to address flooding. I have received that r",Standard Media,https://www.standardmedia.co.ke/nairobi/article/2001543411/sakaja-directs-immediate-demolitions-of-structures-on-riparian-land,Print/Online News,-1.2677,36.8026,0,Unknown,Demolitions Ordered,Active - Enforcement Phase,"Sakaja, Westgate, river confined culvert, March 19 2026, Kirichwa Kilimani, Westlands, CBD, within 48 hours, no turning back, structures constrict waterways",Yes,0.97,Standard Media directly cited.
KEN-NBI-463,KEN-NBI-463,Nairobi,Nairobi - Mjengo Hub 2026 - 40000 Households May 2024 Directive - Approval Then Demolition Cycle Persists,5/2/2024,4/21/2026,"Mjengo Hub (April 21 2026) confirmed: the Interior Ministry's May 2024 directive to demolish structures within 30 metres of Nairobi, Ngong, and Mathare rivers affected an estimated 40,000 households -” filling in the most precise documented figure for",Water-Land,Mjengo Hub April 2026 - May 2024 Directive Affected 40000 Households - Approval Then Demolition Cycle Persists 2018 to 2024,Mjengo Hub; Interior Ministry; 40000 Households; Nairobi Residents,"Mjengo Hub (21 April 2026) documented: 'In May 2024, the Interior Ministry directed the demolition of structures within 30 metres of those three rivers, an operation that affected an estimated 40,000 households. The directive prompted debate in parliamen",Mjengo Hub,https://mjengohub.co.ke/articles/industry-insights/the-approval-then-demolition-cycle-reveals-nairobis-true-planning-crisis,Print/Online News,-1.2864,36.8172,0,40000+,Directive Issued,Active - Enforcement Phase,"Mjengo Hub, 40000 households, May 2024 directive, 30 metres, Nairobi Ngong Mathare rivers, Interior Ministry, approval demolition cycle, 2018 to 2024 systemic failure",Yes,0.94,Mjengo Hub directly cited.
KE_LWC_099,KE_LWC_099,Machakos,Donyo Sabuk / Komarock,5/14/2012,12/17/2025,Long-standing title trespass and boundary demarcation fight over a massive government trust land block (LR No. Donyo Sabuk/Komarock Block 1/9218).,Land,Compulsory State Acquisition Dispute,Komarock Ranching and Farming Co-operative Society vs. Kenya Broadcasting Corporation (KBC) & National Treasury,"A decades-old conflict escalated when members of the Komarock Ranching Society entered a 23-acre parcel holding critical KBC transmission infrastructure, attempting private subdivision. The society argued they were never properly notified or fully compen",Environment and Land Court (Machakos) / Legal Express Kenya,https://kenyalaw.org,Judicial Judgment,-1.1245,37.1562,0,0,Judicially Concluded,Title Reaffirmed for KBC / Society Penalized for Trespass,"Komarock land case, KBC transmission land, compulsory acquisition, Justice Matheka",Yes,0.98,Reaffirms absolute protection for historical state security and communication infrastructure assets under Article 40(6).
KE_LWC_100,KE_LWC_100,Kiambu,Karura / Kiambu Road,3/10/2024,8/14/2025,High-stakes environmental standoff over a proposed state plan to excise chunks of Karura Forest for road expansion.,Land / Water,Urban Forest Ecosystem Conservation,Government Infrastructure Agencies vs. Friends of Karura Forest / Environmental Advocates,"The multi-agency state initiative proposed the formal excision of 51.64 hectares of the Karura Forest ecosystem to accommodate the widening of Kiambu Road, directly threatening localized water table catchments and indigenous urban trees. Conservation gro",Environment and Land Court / Greenpeace Africa,https://www.greenpeace.org,Court Judgment & Civil Society Reports,-1.2384,36.8242,0,0,Judicially Determined,Excision Blocked / Forest Preservation Upheld,"Karura Forest excision, Kiambu Road expansion, urban water tower preservation",Yes,0.97,This ruling served as a core legal precedent utilized globally in 2026 to push back legislative amendments targeting public wayleaves.
